filename,dialect,voiceID,path,length
palestinian_46_6,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_46_6.wav,5
emarati_56_9,Emarati,1ccf0721-94c6-4f94-bda1-a6be1fc0299a,Emarati\emarati_56_9.wav,5
emarati_38_3,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_38_3.wav,5
lebanese_45_8,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_45_8.wav,5
lebanese_37_2,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_37_2.wav,5
saudi_35_8,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_35_8.wav,5
emarati_45_9,Emarati,11358928-2d31-4b49-9f54-edca9ba2f439,Emarati\emarati_45_9.wav,5
palestinian_45_4,Palestinian,79ade34b-27e7-4176-96bf-e3bf764d8e29,Palestinian\palestinian_45_4.wav,5
palestinian_21_1,Palestinian,79ade34b-27e7-4176-96bf-e3bf764d8e29,Palestinian\palestinian_21_1.wav,5
egyptian_35_10,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_35_10.wav,5
emarati_30_8,Emarati,c790ddf0-4e71-4130-ba5e-5209d0e9f24e,Emarati\emarati_30_8.wav,5
saudi_33_3,Saudi,6c680f29-a6ca-4624-8886-ab277cb330dc,Saudi\saudi_33_3.wav,5
syrian_5,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_5.wav,6
egyptian_42_2,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_42_2.wav,5
jordanian_63_4,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_63_4.wav,5
bahraini_53_2,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_53_2.wav,5
lebanese_35_12,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_35_12.wav,5
iraqi_50_6,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_50_6.wav,5
jordanian_12,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_12.wav,6
saudi_55_5,Saudi,6c680f29-a6ca-4624-8886-ab277cb330dc,Saudi\saudi_55_5.wav,5
emarati_51_8,Emarati,6fa09f45-07c7-4451-9500-d9792b881321,Emarati\emarati_51_8.wav,5
lebanese_44_5,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_44_5.wav,5
saudi_34_2,Saudi,9d2643e4-4785-43e7-961a-20a8d2cbfc33,Saudi\saudi_34_2.wav,5
emarati_60_10,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_60_10.wav,5
lebanese_57_6,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_57_6.wav,5
bahraini_43_3,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_43_3.wav,5
jordanian_46_5,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_46_5.wav,5
bahraini_41_4,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_41_4.wav,5
jordanian_20,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_20.wav,5
egyptian_51_2,Egyptian,168980c4-9093-4ac8-bae3-dfd1fda17aa3,Egyptian\egyptian_51_2.wav,5
palestinian_34_9,Palestinian,e6818510-7200-46dc-9a31-296642bbdb3d,Palestinian\palestinian_34_9.wav,5
bahraini_47_2,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_47_2.wav,5
palestinian_44_3,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_44_3.wav,5
saudi_46_8,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_46_8.wav,5
syrian_44_1,Syrian,4effd2b5-7a1b-44f6-ac2a-d767d8b1d451,Syrian\syrian_44_1.wav,5
emarati_57_6,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_57_6.wav,5
bahraini_49_3,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_49_3.wav,5
saudi_41_4,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_41_4.wav,5
bahraini_45_8,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_45_8.wav,5
syrian_49_11,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_49_11.wav,5
palestinian_31_4,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_31_4.wav,5
syrian_27_5,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_27_5.wav,5
palestinian_38_2,Palestinian,bce0d97e-d095-4f46-9208-f43a1e87b675,Palestinian\palestinian_38_2.wav,5
lebanese_42_1,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_42_1.wav,5
emarati_57_10,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_57_10.wav,5
iraqi_53_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_53_6.wav,5
egyptian_31_6,Egyptian,1ddfa984-770c-489b-b7ff-f7e855ae02ad,Egyptian\egyptian_31_6.wav,5
iraqi_52_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_52_6.wav,5
egyptian_38_1,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_38_1.wav,5
egyptian_49_6,Egyptian,1ddfa984-770c-489b-b7ff-f7e855ae02ad,Egyptian\egyptian_49_6.wav,5
lebanese_30_11,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_30_11.wav,5
syrian_54_8,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_54_8.wav,5
saudi_46_6,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_46_6.wav,5
palestinian_44_4,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_44_4.wav,5
emarati_54_6,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_54_6.wav,5
bahraini_41_1,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_41_1.wav,5
egyptian_45_7,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_45_7.wav,5
palestinian_46_2,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_46_2.wav,5
saudi_48_8,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_48_8.wav,5
iraqi_58_8,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_58_8.wav,5
iraqi_32_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_32_6.wav,5
saudi_52_1,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_52_1.wav,5
emarati_58_2,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_58_2.wav,5
emarati_32_11,Emarati,1ccf0721-94c6-4f94-bda1-a6be1fc0299a,Emarati\emarati_32_11.wav,5
saudi_29_4,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_29_4.wav,5
iraqi_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_6.wav,6
lebanese_36_5,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_36_5.wav,5
emarati_54_8,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_54_8.wav,5
iraqi_53_7,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_53_7.wav,5
emarati_34_4,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_34_4.wav,5
bahraini_57_4,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_57_4.wav,5
lebanese_54_8,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_54_8.wav,5
lebanese_49_6,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_49_6.wav,5
emarati_60_12,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_60_12.wav,5
palestinian_27_4,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_27_4.wav,5
egyptian_44_4,Egyptian,3e53bfa4-d3eb-4cdb-a8d4-d771c1d5b38f,Egyptian\egyptian_44_4.wav,5
syrian_49_7,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_49_7.wav,5
egyptian_23,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_23.wav,8
bahraini_48_5,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_48_5.wav,5
syrian_29_6,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_29_6.wav,5
palestinian_24_6,Palestinian,79ade34b-27e7-4176-96bf-e3bf764d8e29,Palestinian\palestinian_24_6.wav,5
saudi_51_9,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_51_9.wav,5
iraqi_47_1,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_47_1.wav,5
saudi_56_9,Saudi,9d2643e4-4785-43e7-961a-20a8d2cbfc33,Saudi\saudi_56_9.wav,5
jordanian_59_1,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_59_1.wav,5
lebanese_38_9,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_38_9.wav,5
lebanese_33_11,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_33_11.wav,5
palestinian_48_10,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_48_10.wav,5
jordanian_48_1,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_48_1.wav,5
iraqi_40_4,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_40_4.wav,5
lebanese_55_11,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_55_11.wav,5
saudi_4,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_4.wav,7
emarati_47_4,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_47_4.wav,5
emarati_63_3,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_63_3.wav,5
jordanian_56_4,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_56_4.wav,5
bahraini_56_1,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_56_1.wav,5
palestinian_29_9,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_29_9.wav,5
iraqi_51_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_51_6.wav,5
lebanese_34_8,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_34_8.wav,5
lebanese_42_11,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_42_11.wav,5
lebanese_49_4,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_49_4.wav,5
lebanese_32_7,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_32_7.wav,5
emarati_60_1,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_60_1.wav,5
egyptian_47_2,Egyptian,1ddfa984-770c-489b-b7ff-f7e855ae02ad,Egyptian\egyptian_47_2.wav,5
syrian_27_8,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_27_8.wav,5
emarati_41_10,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_41_10.wav,5
egyptian_24,Egyptian,3e53bfa4-d3eb-4cdb-a8d4-d771c1d5b38f,Egyptian\egyptian_24.wav,7
syrian_52_5,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_52_5.wav,5
bahraini_67_4,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_67_4.wav,5
lebanese_40_7,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_40_7.wav,5
bahraini_49_6,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_49_6.wav,5
saudi_54_7,Saudi,9d2643e4-4785-43e7-961a-20a8d2cbfc33,Saudi\saudi_54_7.wav,5
lebanese_35_1,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_35_1.wav,5
lebanese_48_6,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_48_6.wav,5
lebanese_30_10,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_30_10.wav,5
lebanese_43_9,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_43_9.wav,5
syrian_43_5,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_43_5.wav,5
syrian_47_3,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_47_3.wav,5
emarati_38_1,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_38_1.wav,5
lebanese_39_8,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_39_8.wav,5
jordanian_57_8,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_57_8.wav,5
egyptian_52_9,Egyptian,d03be981-0a70-4215-a91f-9b6230adbf01,Egyptian\egyptian_52_9.wav,5
lebanese_31_12,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_31_12.wav,5
syrian_33_9,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_33_9.wav,5
syrian_43_3,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_43_3.wav,5
emarati_44_4,Emarati,6fa09f45-07c7-4451-9500-d9792b881321,Emarati\emarati_44_4.wav,5
iraqi_40_9,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_40_9.wav,5
emarati_48_4,Emarati,1ccf0721-94c6-4f94-bda1-a6be1fc0299a,Emarati\emarati_48_4.wav,5
lebanese_41_10,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_41_10.wav,5
lebanese_49_11,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_49_11.wav,5
palestinian_4,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_4.wav,5
emarati_64_11,Emarati,3c249172-a61a-4a72-9375-1591b73d7ef6,Emarati\emarati_64_11.wav,5
jordanian_55_10,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_55_10.wav,5
jordanian_52_1,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_52_1.wav,5
saudi_45_8,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_45_8.wav,5
jordanian_45_1,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_45_1.wav,5
iraqi_40_11,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_40_11.wav,5
iraqi_49_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_49_6.wav,5
saudi_37_1,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_37_1.wav,5
iraqi_55_9,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_55_9.wav,5
jordanian_56_8,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_56_8.wav,5
iraqi_45_7,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_45_7.wav,5
palestinian_27_9,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_27_9.wav,5
egyptian_45_5,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_45_5.wav,5
syrian_32_10,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_32_10.wav,5
iraqi_47_7,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_47_7.wav,5
syrian_41_2,Syrian,4effd2b5-7a1b-44f6-ac2a-d767d8b1d451,Syrian\syrian_41_2.wav,5
palestinian_27_6,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_27_6.wav,5
syrian_24_4,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_24_4.wav,5
palestinian_37_4,Palestinian,e6818510-7200-46dc-9a31-296642bbdb3d,Palestinian\palestinian_37_4.wav,5
jordanian_63_6,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_63_6.wav,5
emarati_55_6,Emarati,1ccf0721-94c6-4f94-bda1-a6be1fc0299a,Emarati\emarati_55_6.wav,5
egyptian_38_5,Egyptian,a7b5f8d7-195d-4c9f-913f-c36c89767da2,Egyptian\egyptian_38_5.wav,5
syrian_39_7,Syrian,f920ed33-e733-4635-96f5-24d08df84644,Syrian\syrian_39_7.wav,5
iraqi_60_7,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_60_7.wav,5
palestinian_31_1,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_31_1.wav,5
saudi_32_9,Saudi,9d2643e4-4785-43e7-961a-20a8d2cbfc33,Saudi\saudi_32_9.wav,5
saudi_59_1,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_59_1.wav,5
palestinian_40_10,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_40_10.wav,5
iraqi_39_1,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_39_1.wav,5
jordanian_62_3,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_62_3.wav,5
lebanese_11,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_11.wav,8
saudi_30_1,Saudi,6c680f29-a6ca-4624-8886-ab277cb330dc,Saudi\saudi_30_1.wav,5
egyptian_37_5,Egyptian,1ddfa984-770c-489b-b7ff-f7e855ae02ad,Egyptian\egyptian_37_5.wav,5
emarati_41_7,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_41_7.wav,5
jordanian_42_7,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_42_7.wav,5
emarati_55_7,Emarati,1ccf0721-94c6-4f94-bda1-a6be1fc0299a,Emarati\emarati_55_7.wav,5
iraqi_42_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_42_6.wav,5
lebanese_43_2,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_43_2.wav,5
emarati_40_1,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_40_1.wav,5
bahraini_22,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_22.wav,5
emarati_60_8,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_60_8.wav,5
emarati_31_9,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_31_9.wav,5
bahraini_7,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_7.wav,5
syrian_37_2,Syrian,4effd2b5-7a1b-44f6-ac2a-d767d8b1d451,Syrian\syrian_37_2.wav,5
iraqi_34_10,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_34_10.wav,5
lebanese_50_2,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_50_2.wav,5
egyptian_36_5,Egyptian,3e53bfa4-d3eb-4cdb-a8d4-d771c1d5b38f,Egyptian\egyptian_36_5.wav,5
emarati_57_2,Emarati,55615163-1054-43e7-a808-79e782bbcd17,Emarati\emarati_57_2.wav,5
lebanese_42_14,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_42_14.wav,5
iraqi_21,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_21.wav,6
palestinian_40_1,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_40_1.wav,5
saudi_26_8,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_26_8.wav,5
iraqi_57_6,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_57_6.wav,5
emarati_33_4,Emarati,6fa09f45-07c7-4451-9500-d9792b881321,Emarati\emarati_33_4.wav,5
emarati_58_9,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_58_9.wav,5
jordanian_48_7,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_48_7.wav,5
palestinian_28_3,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_28_3.wav,5
emarati_64_8,Emarati,3c249172-a61a-4a72-9375-1591b73d7ef6,Emarati\emarati_64_8.wav,5
syrian_49_12,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_49_12.wav,5
jordanian_38_7,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_38_7.wav,5
emarati_47_6,Emarati,a64825a5-8255-4b0a-8cd2-9445029efc3e,Emarati\emarati_47_6.wav,5
egyptian_61_4,Egyptian,3e53bfa4-d3eb-4cdb-a8d4-d771c1d5b38f,Egyptian\egyptian_61_4.wav,5
lebanese_57_9,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_57_9.wav,5
palestinian_48_4,Palestinian,9b681127-7a73-4682-bfa1-8a591f704525,Palestinian\palestinian_48_4.wav,5
bahraini_43_10,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_43_10.wav,5
bahraini_62_6,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_62_6.wav,5
lebanese_33_13,Lebanese,b05e4aa7-8173-4f8b-9f23-9c70b11e13ba,Lebanese\lebanese_33_13.wav,5
saudi_38_9,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_38_9.wav,5
egyptian_47_1,Egyptian,1ddfa984-770c-489b-b7ff-f7e855ae02ad,Egyptian\egyptian_47_1.wav,5
jordanian_64_3,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_64_3.wav,5
bahraini_11,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_11.wav,5
bahraini_62_3,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_62_3.wav,5
jordanian_57_1,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_57_1.wav,5
palestinian_36_4,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_36_4.wav,5
saudi_39_7,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_39_7.wav,5
iraqi_34_11,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_34_11.wav,5
palestinian_28_6,Palestinian,078338c4-7788-4371-95d4-1bbe45021113,Palestinian\palestinian_28_6.wav,5
saudi_45_5,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_45_5.wav,5
iraqi_40_6,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_40_6.wav,5
iraqi_42_9,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_42_9.wav,5
emarati_30_1,Emarati,c790ddf0-4e71-4130-ba5e-5209d0e9f24e,Emarati\emarati_30_1.wav,5
iraqi_61_5,Iraqi,08c8cb6d-1dc5-4bdb-b383-76456ee3f553,Iraqi\iraqi_61_5.wav,5
iraqi_1,Iraqi,6a7cbf3a-41fc-4b9f-9a36-85696386ffdc,Iraqi\iraqi_1.wav,5
syrian_32_7,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_32_7.wav,5
emarati_17,Emarati,11358928-2d31-4b49-9f54-edca9ba2f439,Emarati\emarati_17.wav,5
syrian_36_6,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_36_6.wav,5
lebanese_48_7,Lebanese,353941dc-d0f3-4488-b55b-af79f20c3f4f,Lebanese\lebanese_48_7.wav,5
jordanian_53_1,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_53_1.wav,5
syrian_40_7,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_40_7.wav,5
saudi_22,Saudi,f801687c-36a9-481b-85df-4e2749e6e2f1,Saudi\saudi_22.wav,5
egyptian_33_5,Egyptian,3e53bfa4-d3eb-4cdb-a8d4-d771c1d5b38f,Egyptian\egyptian_33_5.wav,5
saudi_35_2,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_35_2.wav,5
bahraini_47_5,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_47_5.wav,5
jordanian_7,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_7.wav,5
bahraini_39_5,Bahraini,9f270e4f-ecf6-4385-ba5b-bffbd96bce30,Bahraini\bahraini_39_5.wav,5
jordanian_43_1,Jordanian,c33d69ff-d62e-490d-8d02-4a5604aa31ee,Jordanian\jordanian_43_1.wav,5
syrian_32_1,Syrian,1a15886c-76a5-4165-8bb8-dd0b4ebcb3c8,Syrian\syrian_32_1.wav,5
saudi_38_7,Saudi,1d9ac0df-7ca0-4684-bd41-92d7fc3ca48c,Saudi\saudi_38_7.wav,5
jordanian_45_2,Jordanian,1c01e308-611e-444e-af08-4434c0922252,Jordanian\jordanian_45_2.wav,5
