filename,dialect,podcast,path,hasSpeech,gender,length,oneSpeaker
uae_1_249,Emarati,uae_1,Emarati\uae_1\uae_1_249.wav,True,male,5,True
jordan_1_57,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_57.wav,True,male,5,True
syria_1_209,Syrian,syria_1,Syrian\syria_1\syria_1_209.wav,True,female,5,True
bahrain_4_298,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_298.wav,True,female,5,True
jordan_5_340,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_340.wav,True,male,5,True
ksa_3_73,Saudi,ksa_3,Saudi\ksa_3\ksa_3_73.wav,True,female,5,True
egypt_5_145,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_145.wav,True,male,5,True
ksa_5_37,Saudi,ksa_5,Saudi\ksa_5\ksa_5_37.wav,True,male,5,True
jordan_3_114,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_114.wav,True,female,5,True
lebanon_5_270,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_270.wav,True,male,5,True
egypt_1_141,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_141.wav,True,male,5,True
bahrain_4_68,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_68.wav,True,female,5,True
egypt_4_35,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_35.wav,True,female,5,True
bahrain_5_218,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_218.wav,True,female,5,True
iraq_2_141,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_141.wav,True,male,5,True
iraq_4_132,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_132.wav,True,female,5,True
bahrain_1_17,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_17.wav,True,male,5,True
iraq_2_146,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_146.wav,True,male,5,True
syria_1_343,Syrian,syria_1,Syrian\syria_1\syria_1_343.wav,True,female,5,True
jordan_5_152,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_152.wav,True,male,5,True
lebanon_4_244,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_244.wav,True,female,5,True
ksa_4_64,Saudi,ksa_4,Saudi\ksa_4\ksa_4_64.wav,True,male,5,True
lebanon_1_107,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_107.wav,True,female,5,True
ksa_2_86,Saudi,ksa_2,Saudi\ksa_2\ksa_2_86.wav,True,male,5,True
jordan_2_275,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_275.wav,True,female,5,True
iraq_1_259,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_259.wav,True,male,5,True
ksa_2_134,Saudi,ksa_2,Saudi\ksa_2\ksa_2_134.wav,True,male,5,True
jordan_2_210,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_210.wav,True,female,5,True
syria_3_49,Syrian,syria_3,Syrian\syria_3\syria_3_49.wav,True,male,5,True
uae_1_15,Emarati,uae_1,Emarati\uae_1\uae_1_15.wav,True,male,5,True
syria_4_64,Syrian,syria_4,Syrian\syria_4\syria_4_64.wav,True,female,5,True
palestine_5_74,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_74.wav,True,female,5,True
iraq_4_194,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_194.wav,True,female,5,True
iraq_5_43,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_43.wav,True,female,5,True
ksa_2_27,Saudi,ksa_2,Saudi\ksa_2\ksa_2_27.wav,True,male,5,True
iraq_5_176,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_176.wav,True,female,5,True
palestine_5_18,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_18.wav,True,female,5,True
egypt_2_110,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_110.wav,True,male,5,True
palestine_5_202,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_202.wav,True,female,5,True
syria_1_194,Syrian,syria_1,Syrian\syria_1\syria_1_194.wav,True,female,5,True
lebanon_3_78,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_78.wav,True,female,5,True
lebanon_2_205,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_205.wav,True,male,5,True
uae_3_189,Emarati,uae_3,Emarati\uae_3\uae_3_189.wav,True,male,5,True
egypt_1_349,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_349.wav,True,male,5,True
jordan_2_102,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_102.wav,True,female,5,True
palestine_5_192,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_192.wav,True,female,5,True
bahrain_3_121,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_121.wav,True,male,5,True
syria_4_6,Syrian,syria_4,Syrian\syria_4\syria_4_6.wav,True,male,5,True
lebanon_3_167,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_167.wav,True,female,5,True
bahrain_1_51,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_51.wav,True,male,5,True
bahrain_3_133,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_133.wav,True,male,5,True
syria_2_78,Syrian,syria_2,Syrian\syria_2\syria_2_78.wav,True,male,5,True
ksa_1_163,Saudi,ksa_1,Saudi\ksa_1\ksa_1_163.wav,True,female,5,True
palestine_4_343,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_343.wav,True,male,5,True
lebanon_2_132,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_132.wav,True,male,5,True
syria_3_351,Syrian,syria_3,Syrian\syria_3\syria_3_351.wav,True,male,5,True
lebanon_3_226,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_226.wav,True,female,5,True
bahrain_2_76,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_76.wav,True,male,5,True
palestine_1_184,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_184.wav,True,male,5,True
lebanon_4_341,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_341.wav,True,female,5,True
uae_5_11,Emarati,uae_5,Emarati\uae_5\uae_5_11.wav,True,female,5,True
uae_3_44,Emarati,uae_3,Emarati\uae_3\uae_3_44.wav,True,male,5,True
egypt_5_267,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_267.wav,True,male,5,True
bahrain_5_101,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_101.wav,True,female,5,True
jordan_1_221,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_221.wav,True,male,5,True
lebanon_2_298,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_298.wav,True,male,5,True
uae_2_246,Emarati,uae_2,Emarati\uae_2\uae_2_246.wav,True,female,5,True
palestine_3_39,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_39.wav,True,male,5,True
jordan_1_244,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_244.wav,True,male,5,True
syria_2_282,Syrian,syria_2,Syrian\syria_2\syria_2_282.wav,True,male,5,True
bahrain_4_5,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_5.wav,True,female,5,True
bahrain_2_334,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_334.wav,True,male,5,True
lebanon_4_216,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_216.wav,True,female,5,True
bahrain_5_111,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_111.wav,True,female,5,True
uae_3_139,Emarati,uae_3,Emarati\uae_3\uae_3_139.wav,True,male,5,True
lebanon_2_177,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_177.wav,True,male,5,True
uae_2_294,Emarati,uae_2,Emarati\uae_2\uae_2_294.wav,True,female,5,True
palestine_5_213,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_213.wav,True,female,5,True
jordan_3_46,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_46.wav,True,female,5,True
uae_2_165,Emarati,uae_2,Emarati\uae_2\uae_2_165.wav,True,female,5,True
palestine_2_178,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_178.wav,True,female,5,True
lebanon_1_275,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_275.wav,True,female,5,True
ksa_4_313,Saudi,ksa_4,Saudi\ksa_4\ksa_4_313.wav,True,male,5,True
ksa_2_281,Saudi,ksa_2,Saudi\ksa_2\ksa_2_281.wav,True,male,5,True
iraq_1_317,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_317.wav,True,male,5,True
iraq_2_33,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_33.wav,True,male,5,True
egypt_5_349,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_349.wav,True,male,5,True
palestine_2_233,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_233.wav,True,female,5,True
iraq_3_299,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_299.wav,True,male,5,True
iraq_3_225,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_225.wav,True,male,5,True
palestine_3_58,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_58.wav,True,male,5,True
syria_3_179,Syrian,syria_3,Syrian\syria_3\syria_3_179.wav,True,male,5,True
bahrain_4_265,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_265.wav,True,female,5,True
uae_5_66,Emarati,uae_5,Emarati\uae_5\uae_5_66.wav,True,female,5,True
bahrain_1_307,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_307.wav,True,male,5,True
palestine_5_46,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_46.wav,True,female,5,True
uae_5_48,Emarati,uae_5,Emarati\uae_5\uae_5_48.wav,True,female,5,True
lebanon_3_106,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_106.wav,True,female,5,True
iraq_3_232,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_232.wav,True,male,5,True
jorday_4_321,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_321.wav,True,female,5,True
egypt_2_81,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_81.wav,True,male,5,True
jordan_5_175,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_175.wav,True,male,5,True
iraq_3_186,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_186.wav,True,male,5,True
jordan_2_91,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_91.wav,True,female,5,True
palestine_1_51,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_51.wav,True,male,5,True
palestine_4_235,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_235.wav,True,male,5,True
egypt_1_13,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_13.wav,True,male,5,True
jordan_1_66,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_66.wav,True,male,5,True
palestine_3_230,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_230.wav,True,male,5,True
ksa_5_253,Saudi,ksa_5,Saudi\ksa_5\ksa_5_253.wav,True,male,5,True
jorday_4_97,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_97.wav,True,female,5,True
bahrain_4_153,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_153.wav,True,female,5,True
syria_3_56,Syrian,syria_3,Syrian\syria_3\syria_3_56.wav,True,male,5,True
uae_4_226,Emarati,uae_4,Emarati\uae_4\uae_4_226.wav,True,male,5,True
lebanon_4_96,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_96.wav,True,female,5,True
jordan_5_123,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_123.wav,True,male,5,True
palestine_5_341,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_341.wav,True,female,5,True
uae_3_52,Emarati,uae_3,Emarati\uae_3\uae_3_52.wav,True,male,5,True
iraq_2_143,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_143.wav,True,male,5,True
egypt_1_350,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_350.wav,True,male,5,True
syria_4_216,Syrian,syria_4,Syrian\syria_4\syria_4_216.wav,True,female,5,True
bahrain_4_81,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_81.wav,True,female,5,True
lebanon_4_53,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_53.wav,True,female,5,True
palestine_5_172,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_172.wav,True,female,5,True
palestine_5_246,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_246.wav,True,female,5,True
bahrain_5_2,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_2.wav,True,female,5,True
syria_2_108,Syrian,syria_2,Syrian\syria_2\syria_2_108.wav,True,male,5,True
bahrain_4_35,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_35.wav,True,female,5,True
jorday_4_151,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_151.wav,True,female,5,True
uae_2_56,Emarati,uae_2,Emarati\uae_2\uae_2_56.wav,True,female,5,True
lebanon_3_116,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_116.wav,True,female,5,True
uae_3_22,Emarati,uae_3,Emarati\uae_3\uae_3_22.wav,True,male,5,True
syria_5_274,Syrian,syria_5,Syrian\syria_5\syria_5_274.wav,True,female,5,True
ksa_1_304,Saudi,ksa_1,Saudi\ksa_1\ksa_1_304.wav,True,female,5,True
ksa_4_343,Saudi,ksa_4,Saudi\ksa_4\ksa_4_343.wav,True,male,5,True
egypt_3_201,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_201.wav,True,female,5,True
iraq_3_112,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_112.wav,True,male,5,True
ksa_3_118,Saudi,ksa_3,Saudi\ksa_3\ksa_3_118.wav,True,male,5,True
iraq_2_170,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_170.wav,True,male,5,True
lebanon_1_11,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_11.wav,True,female,5,True
uae_5_92,Emarati,uae_5,Emarati\uae_5\uae_5_92.wav,True,female,5,True
lebanon_3_61,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_61.wav,True,female,5,True
ksa_3_297,Saudi,ksa_3,Saudi\ksa_3\ksa_3_297.wav,True,male,5,True
jorday_4_53,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_53.wav,True,female,5,True
egypt_4_92,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_92.wav,True,female,5,True
bahrain_1_330,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_330.wav,True,male,5,True
palestine_3_306,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_306.wav,True,male,5,True
bahrain_2_189,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_189.wav,True,male,5,True
egypt_4_112,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_112.wav,True,female,5,True
lebanon_3_12,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_12.wav,True,female,5,True
jorday_4_248,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_248.wav,True,female,5,True
palestine_5_265,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_265.wav,True,female,5,True
ksa_5_86,Saudi,ksa_5,Saudi\ksa_5\ksa_5_86.wav,True,male,5,True
syria_2_349,Syrian,syria_2,Syrian\syria_2\syria_2_349.wav,True,male,5,True
palestine_3_263,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_263.wav,True,male,5,True
bahrain_3_130,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_130.wav,True,male,5,True
egypt_4_17,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_17.wav,True,female,5,True
ksa_1_332,Saudi,ksa_1,Saudi\ksa_1\ksa_1_332.wav,True,female,5,True
lebanon_1_184,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_184.wav,True,female,5,True
palestine_3_55,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_55.wav,True,male,5,True
egypt_2_87,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_87.wav,True,male,5,True
palestine_1_70,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_70.wav,True,male,5,True
ksa_4_288,Saudi,ksa_4,Saudi\ksa_4\ksa_4_288.wav,True,male,5,True
syria_3_192,Syrian,syria_3,Syrian\syria_3\syria_3_192.wav,True,male,5,True
jorday_4_4,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_4.wav,True,female,5,True
lebanon_4_138,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_138.wav,True,female,5,True
syria_2_220,Syrian,syria_2,Syrian\syria_2\syria_2_220.wav,True,male,5,True
uae_5_302,Emarati,uae_5,Emarati\uae_5\uae_5_302.wav,True,female,5,True
lebanon_4_170,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_170.wav,True,female,5,True
egypt_3_351,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_351.wav,True,female,5,True
lebanon_1_304,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_304.wav,True,female,5,True
ksa_4_103,Saudi,ksa_4,Saudi\ksa_4\ksa_4_103.wav,True,male,5,True
iraq_4_40,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_40.wav,True,female,5,True
iraq_2_172,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_172.wav,True,male,5,True
bahrain_4_174,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_174.wav,True,female,5,True
bahrain_1_303,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_303.wav,True,male,5,True
palestine_2_330,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_330.wav,True,female,5,True
iraq_3_331,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_331.wav,True,male,5,True
iraq_3_325,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_325.wav,True,male,5,True
ksa_2_115,Saudi,ksa_2,Saudi\ksa_2\ksa_2_115.wav,True,male,5,True
lebanon_5_8,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_8.wav,True,male,5,True
syria_2_233,Syrian,syria_2,Syrian\syria_2\syria_2_233.wav,True,male,5,True
egypt_3_197,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_197.wav,True,female,5,True
syria_5_278,Syrian,syria_5,Syrian\syria_5\syria_5_278.wav,True,female,5,True
uae_2_189,Emarati,uae_2,Emarati\uae_2\uae_2_189.wav,True,female,5,True
jorday_4_191,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_191.wav,True,female,5,True
palestine_5_173,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_173.wav,True,female,5,True
egypt_5_64,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_64.wav,True,male,5,True
bahrain_1_247,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_247.wav,True,male,5,True
ksa_3_337,Saudi,ksa_3,Saudi\ksa_3\ksa_3_337.wav,True,female,5,True
uae_2_272,Emarati,uae_2,Emarati\uae_2\uae_2_272.wav,True,male,5,True
syria_2_22,Syrian,syria_2,Syrian\syria_2\syria_2_22.wav,True,male,5,True
palestine_2_272,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_272.wav,True,female,5,True
lebanon_1_205,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_205.wav,True,female,5,True
palestine_4_101,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_101.wav,True,male,5,True
syria_3_152,Syrian,syria_3,Syrian\syria_3\syria_3_152.wav,True,male,5,True
iraq_5_117,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_117.wav,True,female,5,True
uae_4_199,Emarati,uae_4,Emarati\uae_4\uae_4_199.wav,True,male,5,True
uae_2_234,Emarati,uae_2,Emarati\uae_2\uae_2_234.wav,True,female,5,True
palestine_3_259,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_259.wav,True,male,5,True
lebanon_2_131,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_131.wav,True,male,5,True
palestine_1_338,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_338.wav,True,male,5,True
egypt_2_97,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_97.wav,True,male,5,True
egypt_4_106,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_106.wav,True,female,5,True
iraq_1_326,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_326.wav,True,male,5,True
ksa_4_328,Saudi,ksa_4,Saudi\ksa_4\ksa_4_328.wav,True,male,5,True
jorday_4_196,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_196.wav,True,female,5,True
iraq_1_216,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_216.wav,True,male,5,True
lebanon_2_81,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_81.wav,True,male,5,True
jorday_4_37,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_37.wav,True,female,5,True
iraq_5_196,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_196.wav,True,female,5,True
egypt_3_274,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_274.wav,True,female,5,True
jorday_4_220,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_220.wav,True,female,5,True
syria_3_59,Syrian,syria_3,Syrian\syria_3\syria_3_59.wav,True,male,5,True
ksa_4_82,Saudi,ksa_4,Saudi\ksa_4\ksa_4_82.wav,True,male,5,True
uae_1_239,Emarati,uae_1,Emarati\uae_1\uae_1_239.wav,True,male,5,True
ksa_4_9,Saudi,ksa_4,Saudi\ksa_4\ksa_4_9.wav,True,male,5,True
lebanon_1_192,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_192.wav,True,female,5,True
syria_4_215,Syrian,syria_4,Syrian\syria_4\syria_4_215.wav,True,female,5,True
lebanon_2_41,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_41.wav,True,male,5,True
egypt_1_177,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_177.wav,True,male,5,True
lebanon_1_218,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_218.wav,True,female,5,True
palestine_5_54,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_54.wav,True,female,5,True
egypt_3_275,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_275.wav,True,female,5,True
lebanon_4_131,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_131.wav,True,female,5,True
uae_4_272,Emarati,uae_4,Emarati\uae_4\uae_4_272.wav,True,male,5,True
syria_4_248,Syrian,syria_4,Syrian\syria_4\syria_4_248.wav,True,female,5,True
syria_4_276,Syrian,syria_4,Syrian\syria_4\syria_4_276.wav,True,female,5,True
lebanon_5_205,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_205.wav,True,male,5,True
iraq_2_267,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_267.wav,True,male,5,True
iraq_4_99,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_99.wav,True,female,5,True
syria_2_29,Syrian,syria_2,Syrian\syria_2\syria_2_29.wav,True,male,5,True
ksa_5_118,Saudi,ksa_5,Saudi\ksa_5\ksa_5_118.wav,True,male,5,True
ksa_2_219,Saudi,ksa_2,Saudi\ksa_2\ksa_2_219.wav,True,male,5,True
bahrain_4_78,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_78.wav,True,female,5,True
egypt_2_93,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_93.wav,True,male,5,True
palestine_5_166,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_166.wav,True,female,5,True
syria_4_203,Syrian,syria_4,Syrian\syria_4\syria_4_203.wav,True,female,5,True
palestine_2_57,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_57.wav,True,female,5,True
syria_4_1,Syrian,syria_4,Syrian\syria_4\syria_4_1.wav,True,female,5,True
jorday_4_251,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_251.wav,True,female,5,True
syria_1_6,Syrian,syria_1,Syrian\syria_1\syria_1_6.wav,True,female,5,True
iraq_3_234,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_234.wav,True,male,5,True
iraq_5_13,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_13.wav,True,female,5,True
ksa_1_104,Saudi,ksa_1,Saudi\ksa_1\ksa_1_104.wav,True,female,5,True
ksa_2_183,Saudi,ksa_2,Saudi\ksa_2\ksa_2_183.wav,True,male,5,True
uae_4_102,Emarati,uae_4,Emarati\uae_4\uae_4_102.wav,True,male,5,True
uae_4_178,Emarati,uae_4,Emarati\uae_4\uae_4_178.wav,True,male,5,True
palestine_1_279,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_279.wav,True,male,5,True
uae_4_305,Emarati,uae_4,Emarati\uae_4\uae_4_305.wav,True,male,5,True
ksa_4_154,Saudi,ksa_4,Saudi\ksa_4\ksa_4_154.wav,True,male,5,True
iraq_1_33,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_33.wav,True,male,5,True
palestine_4_132,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_132.wav,True,male,5,True
palestine_4_138,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_138.wav,True,male,5,True
lebanon_2_271,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_271.wav,True,male,5,True
ksa_5_160,Saudi,ksa_5,Saudi\ksa_5\ksa_5_160.wav,True,male,5,True
uae_5_225,Emarati,uae_5,Emarati\uae_5\uae_5_225.wav,True,female,5,True
iraq_5_150,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_150.wav,True,female,5,True
syria_4_121,Syrian,syria_4,Syrian\syria_4\syria_4_121.wav,True,female,5,True
lebanon_2_210,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_210.wav,True,male,5,True
lebanon_1_158,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_158.wav,True,female,5,True
uae_3_61,Emarati,uae_3,Emarati\uae_3\uae_3_61.wav,True,male,5,True
syria_4_253,Syrian,syria_4,Syrian\syria_4\syria_4_253.wav,True,female,5,True
bahrain_5_24,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_24.wav,True,female,5,True
egypt_5_89,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_89.wav,True,male,5,True
uae_4_154,Emarati,uae_4,Emarati\uae_4\uae_4_154.wav,True,male,5,True
bahrain_2_23,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_23.wav,True,male,5,True
ksa_2_133,Saudi,ksa_2,Saudi\ksa_2\ksa_2_133.wav,True,male,5,True
jorday_4_246,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_246.wav,True,female,5,True
palestine_4_213,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_213.wav,True,male,5,True
bahrain_1_325,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_325.wav,True,male,5,True
lebanon_5_323,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_323.wav,True,male,5,True
lebanon_4_118,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_118.wav,True,female,5,True
palestine_4_196,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_196.wav,True,male,5,True
uae_3_257,Emarati,uae_3,Emarati\uae_3\uae_3_257.wav,True,male,5,True
uae_2_195,Emarati,uae_2,Emarati\uae_2\uae_2_195.wav,True,female,5,True
bahrain_5_337,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_337.wav,True,female,5,True
